id,shape,carat,style,gold,image,image_filename,category
166,emerald,0.65,ring,rose,https://geer.in/cdn/shop/files/AILR-023_R1_2c2d064e-ff47-4878-a7c0-14e8cca19b0b.jpg?v=1752146448,166_AILR-023_R1_2c2d064e-ff47-4878-a7c0-14e8cca19b0b.jpg,ring
167,,0.77,eternity,rose,https://geer.in/cdn/shop/files/AILR-024RD_R1_b76eccd5-e6e8-4f3b-b212-1f7fb127d06d.jpg?v=1752146422,167_AILR-024RD_R1_b76eccd5-e6e8-4f3b-b212-1f7fb127d06d.jpg,ring
168,round,0.4,ring,rose,https://geer.in/cdn/shop/files/AILR-180_R1.jpg?v=1751359515,168_AILR-180_R1.jpg,ring
169,radiant,0.67,ring,rose,https://geer.in/cdn/shop/files/AILR-037_R1_4c98f0e8-140c-4ecb-886c-e2a78c0e55b1.jpg?v=1752146391,169_AILR-037_R1_4c98f0e8-140c-4ecb-886c-e2a78c0e55b1.jpg,ring
170,,0.99,ring,rose,https://geer.in/cdn/shop/files/AILR-190_R1.jpg?v=1751361922,170_AILR-190_R1.jpg,ring
171,round,0.5,ring,rose,https://geer.in/cdn/shop/files/AILR-070_R1_01835e30-43ca-4c30-83aa-4a060867935a.jpg?v=1752146343,171_AILR-070_R1_01835e30-43ca-4c30-83aa-4a060867935a.jpg,ring
172,emerald,0.75,halo,rose,https://geer.in/cdn/shop/files/AILR-191_R1.jpg?v=1751364123,172_AILR-191_R1.jpg,ring
173,round,0.32,ring,rose,https://geer.in/cdn/shop/files/AILR-072_R1_9b56f560-e83a-4856-8804-d611b1c5b400.jpg?v=1752146320,173_AILR-072_R1_9b56f560-e83a-4856-8804-d611b1c5b400.jpg,ring
174,princess,0.84,halo,yellow,https://geer.in/cdn/shop/files/AILR-193_Y1.jpg?v=1751364487,174_AILR-193_Y1.jpg,ring
175,princess,0.76,ring,yellow,https://geer.in/cdn/shop/files/AILR-077_Y1_74f0ca47-15fe-4914-b6ed-d7a7b4ff05bb.jpg?v=1752146300,175_AILR-077_Y1_74f0ca47-15fe-4914-b6ed-d7a7b4ff05bb.jpg,ring
176,princess,0.59,ring,white,https://geer.in/cdn/shop/files/AILR-203_W1.jpg?v=1751365468,176_AILR-203_W1.jpg,ring
177,round,0.29,ring,rose,https://geer.in/cdn/shop/files/AILR-078RD_R1_5b1bab4b-8219-43ae-92c0-925ab4fc3c47.jpg?v=1752146280,177_AILR-078RD_R1_5b1bab4b-8219-43ae-92c0-925ab4fc3c47.jpg,ring
178,pear,0.8,ring,rose,https://geer.in/cdn/shop/files/AILR-204_R1.jpg?v=1751366444,178_AILR-204_R1.jpg,ring
179,round,0.19,ring,rose,https://geer.in/cdn/shop/files/AILR-104_R1_012ef67c-dc31-4fcb-83c2-474ddc2edc46.jpg?v=1752146256,179_AILR-104_R1_012ef67c-dc31-4fcb-83c2-474ddc2edc46.jpg,ring
180,round,0.12,ring,rose,https://geer.in/cdn/shop/files/AILR-106_R1_c205910a-8222-4216-9bab-7cebf9a175ca.jpg?v=1752146234,180_AILR-106_R1_c205910a-8222-4216-9bab-7cebf9a175ca.jpg,ring
181,marquise,0.62,ring,rose,https://geer.in/cdn/shop/files/AILR-206_R1.jpg?v=1751367616,181_AILR-206_R1.jpg,ring
182,round,0.89,ring,rose,https://geer.in/cdn/shop/files/AILR-225_R1.jpg?v=1751430401,182_AILR-225_R1.jpg,ring
183,princess,0.7,ring,rose,https://geer.in/cdn/shop/files/AILR-107_R1_7f661010-6ecd-4e73-8586-fbbf41b88baf.jpg?v=1752146211,183_AILR-107_R1_7f661010-6ecd-4e73-8586-fbbf41b88baf.jpg,ring
184,round,0.87,ring,rose,https://geer.in/cdn/shop/files/AILR-237_R1.jpg?v=1751431511,184_AILR-237_R1.jpg,ring
185,round,0.21,ring,rose,https://geer.in/cdn/shop/files/AILR-109_R1_8b5cc491-079b-4ecc-978b-c97e5d0465df.jpg?v=1752146186,185_AILR-109_R1_8b5cc491-079b-4ecc-978b-c97e5d0465df.jpg,ring
186,round,0.41,solitaire,rose,https://geer.in/cdn/shop/files/AILR-343RD_R1.jpg?v=1751432088,186_AILR-343RD_R1.jpg,ring
187,round,0.72,ring,rose,https://geer.in/cdn/shop/files/AILR-111RD_R1_6d042dd1-56a6-4bf1-b034-4c60207388f4.jpg?v=1752146161,187_AILR-111RD_R1_6d042dd1-56a6-4bf1-b034-4c60207388f4.jpg,ring
188,round,0.21,ring,yellow,https://geer.in/cdn/shop/files/AILR-120RD_Y1_1ff7b61d-171a-45ae-b3c6-2def4c7dcfd4.jpg?v=1752146138,188_AILR-120RD_Y1_1ff7b61d-171a-45ae-b3c6-2def4c7dcfd4.jpg,ring
189,round,0.19,ring,rose,https://geer.in/cdn/shop/files/AILR-124RD_R1_0923dc56-864d-4d26-a7c0-f17bb8315d00.jpg?v=1752146116,189_AILR-124RD_R1_0923dc56-864d-4d26-a7c0-f17bb8315d00.jpg,ring
190,,0.53,ring,rose,https://geer.in/cdn/shop/files/AILR-1009_R1.jpg?v=1751449204,190_AILR-1009_R1.jpg,ring
191,heart,1.52,ring,white,https://geer.in/cdn/shop/files/AILR-903A_W1.jpg?v=1751456036,191_AILR-903A_W1.jpg,ring
192,heart,3.13,ring,white,https://geer.in/cdn/shop/files/AILR-1194_W1_838fe084-4ce7-4fe8-826d-2145429f65fb.jpg?v=1752146093,192_AILR-1194_W1_838fe084-4ce7-4fe8-826d-2145429f65fb.jpg,ring
193,heart,0.81,ring,rose,https://geer.in/cdn/shop/files/AILR-1300_R1_55339aff-6b68-4257-822e-932632d298d9.jpg?v=1752146017,193_AILR-1300_R1_55339aff-6b68-4257-822e-932632d298d9.jpg,ring
194,oval,0.91,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-068RD_R1.jpg?v=1751599923,194_AIENR-068RD_R1.jpg,ring
195,oval,0.57,solitaire,white,https://geer.in/cdn/shop/files/AIENR-004_W1.jpg?v=1751600815,195_AIENR-004_W1.jpg,ring
196,round,0.86,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-032RD_Y1_325b866f-2a0f-4636-a763-48a2dce7d128.jpg?v=1752145686,196_AIENR-032RD_Y1_325b866f-2a0f-4636-a763-48a2dce7d128.jpg,ring
197,round,1.0,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-033_R1_ecb0dcfb-0c6d-4a69-97c6-3ff5cbdd7363.jpg?v=1752145664,197_AIENR-033_R1_ecb0dcfb-0c6d-4a69-97c6-3ff5cbdd7363.jpg,ring
198,round,0.77,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-034_R1_981e054b-5698-4870-9b50-00d7574e125f.jpg?v=1752145640,198_AIENR-034_R1_981e054b-5698-4870-9b50-00d7574e125f.jpg,ring
199,oval,0.77,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-038OV_R1_d0706c0f-99bd-4cb7-9a4e-242739ade7f2.jpg?v=1752145619,199_AIENR-038OV_R1_d0706c0f-99bd-4cb7-9a4e-242739ade7f2.jpg,ring
200,round,0.35,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-040_Y1_34d0d8b3-f04f-4fb2-a5a4-d05ba8b11bca.jpg?v=1752145599,200_AIENR-040_Y1_34d0d8b3-f04f-4fb2-a5a4-d05ba8b11bca.jpg,ring
201,radiant,1.59,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-016_R1.jpg?v=1751602465,201_AIENR-016_R1.jpg,ring
202,round,1.02,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-041_Y1_a8b9df64-02f3-435d-ab96-38c506fd2c71.jpg?v=1752145578,202_AIENR-041_Y1_a8b9df64-02f3-435d-ab96-38c506fd2c71.jpg,ring
203,emerald,1.23,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-017_R1_57e67c38-0af2-4f8e-b9ce-c5c5e22c7506.jpg?v=1751603007,203_AIENR-017_R1_57e67c38-0af2-4f8e-b9ce-c5c5e22c7506.jpg,ring
204,oval,0.77,solitaire,white,https://geer.in/cdn/shop/files/AIENR-042_W1_69883dc0-49a5-4910-8c1c-2dbdbbc32dd2.jpg?v=1752145549,204_AIENR-042_W1_69883dc0-49a5-4910-8c1c-2dbdbbc32dd2.jpg,ring
205,round,0.83,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-043_R1_a5a3345f-fd0e-41e8-8a90-41564ca6ddb8.jpg?v=1752145522,205_AIENR-043_R1_a5a3345f-fd0e-41e8-8a90-41564ca6ddb8.jpg,ring
206,round,0.89,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-044RD_R1_58d4a1cd-ed77-4853-a3d5-34574eea2f1d.jpg?v=1752145500,206_AIENR-044RD_R1_58d4a1cd-ed77-4853-a3d5-34574eea2f1d.jpg,ring
207,round,0.85,solitaire,white,https://geer.in/cdn/shop/files/AIENR-047RD_W1_31d35a40-5e05-4445-a476-e546b3b72b48.jpg?v=1752145479,207_AIENR-047RD_W1_31d35a40-5e05-4445-a476-e546b3b72b48.jpg,ring
208,radiant,0.87,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-018_R1.jpg?v=1751603447,208_AIENR-018_R1.jpg,ring
209,round,0.49,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-020RD_R1_be42b4e1-6e35-4d86-b973-2b27c02f4876.jpg?v=1751603958,209_AIENR-020RD_R1_be42b4e1-6e35-4d86-b973-2b27c02f4876.jpg,ring
210,round,1.54,halo,yellow,https://geer.in/cdn/shop/files/AIENR-024RD_Y1_47eba1b5-82c9-4323-b7ce-1b450941614a.jpg?v=1751605013,210_AIENR-024RD_Y1_47eba1b5-82c9-4323-b7ce-1b450941614a.jpg,ring
211,cushion,0.8,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-025CU_R1.jpg?v=1751605303,211_AIENR-025CU_R1.jpg,ring
212,cushion,0.63,ring,yellow,https://geer.in/cdn/shop/files/AIENR-028_Y1.jpg?v=1751606128,212_AIENR-028_Y1.jpg,ring
213,round,0.94,three stone,yellow,https://geer.in/cdn/shop/files/AIENR-029RD_Y1.jpg?v=1751606497,213_AIENR-029RD_Y1.jpg,ring
214,cushion,0.3,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-079RD.jpg?v=1751638400,214_AIENR-079RD.jpg,ring
215,emerald,0.75,ring,rose,https://geer.in/cdn/shop/files/AIENR-098EM_R1.jpg?v=1751641606,215_AIENR-098EM_R1.jpg,ring
216,princess,0.74,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-100_R1.jpg?v=1751642456,216_AIENR-100_R1.jpg,ring
217,emerald,0.47,vintage,rose,https://geer.in/cdn/shop/files/AIENR-101_R1.jpg?v=1751623773,217_AIENR-101_R1.jpg,ring
218,round,0.75,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-104RD_R1.jpg?v=1751623771,218_AIENR-104RD_R1.jpg,ring
219,round,0.49,solitaire,white,https://geer.in/cdn/shop/files/AIENR-106_W1.jpg?v=1751623771,219_AIENR-106_W1.jpg,ring
220,,0.51,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-107_Y1.jpg?v=1751645286,220_AIENR-107_Y1.jpg,ring
221,,0.51,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-110_Y1.jpg?v=1751645831,221_AIENR-110_Y1.jpg,ring
222,,0.9,solitaire,white,https://geer.in/cdn/shop/files/AIENR-111_W1.jpg?v=1751623771,222_AIENR-111_W1.jpg,ring
223,emerald,0.94,ring,yellow,https://geer.in/cdn/shop/files/AIENR-115PE_Y1.jpg?v=1751623774,223_AIENR-115PE_Y1.jpg,ring
224,princess,0.6,ring,yellow,https://geer.in/cdn/shop/files/AIENR-117_Y1.jpg?v=1751623774,224_AIENR-117_Y1.jpg,ring
225,,0.91,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-048RD_Y1_8cdb8128-b0fb-4787-a7ca-0bded377a2d8.jpg?v=1752145057,225_AIENR-048RD_Y1_8cdb8128-b0fb-4787-a7ca-0bded377a2d8.jpg,ring
226,round,0.52,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-049RD_Y1_70141f67-546a-4e45-8023-524087924cd6.jpg?v=1752145031,226_AIENR-049RD_Y1_70141f67-546a-4e45-8023-524087924cd6.jpg,ring
227,round,0.5,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-050RD_R1_af2ccdc9-e02c-4691-98fe-7d47b4aa3529.jpg?v=1752145007,227_AIENR-050RD_R1_af2ccdc9-e02c-4691-98fe-7d47b4aa3529.jpg,ring
228,round,0.65,ring,rose,https://geer.in/cdn/shop/files/AIENR-057_R1_71f2adf0-d5da-49d0-9fa1-4325d2077490.jpg?v=1752144986,228_AIENR-057_R1_71f2adf0-d5da-49d0-9fa1-4325d2077490.jpg,ring
229,princess,0.72,ring,white,https://geer.in/cdn/shop/files/AIENR-058_W1_b694ea87-beef-43af-9ee7-be5365df28d8.jpg?v=1752144964,229_AIENR-058_W1_b694ea87-beef-43af-9ee7-be5365df28d8.jpg,ring
230,emerald,0.78,ring,yellow,https://geer.in/cdn/shop/files/AIENR-060_Y1_831e5447-de4a-42aa-93bb-c336890f7657.jpg?v=1752144940,230_AIENR-060_Y1_831e5447-de4a-42aa-93bb-c336890f7657.jpg,ring
231,round,0.68,three stone,rose,https://geer.in/cdn/shop/files/AIENR-064RD_R1_a5bc8695-28ae-4caf-b9f5-f4db30bbb2a5.jpg?v=1752144871,231_AIENR-064RD_R1_a5bc8695-28ae-4caf-b9f5-f4db30bbb2a5.jpg,ring
232,princess,0.78,solitaire,white,https://geer.in/cdn/shop/files/AIENR-066_W1_e0d75aa2-15ee-45e4-aa74-8326713a8e9f.jpg?v=1752144849,232_AIENR-066_W1_e0d75aa2-15ee-45e4-aa74-8326713a8e9f.jpg,ring
233,cushion,0.95,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-070CU_R1_320ee77b-0e7c-4cba-bfb4-a311e0de7f45.jpg?v=1752144820,233_AIENR-070CU_R1_320ee77b-0e7c-4cba-bfb4-a311e0de7f45.jpg,ring
234,princess,0.83,solitaire,white,https://geer.in/cdn/shop/files/AIENR-071_W1_46474657-d066-4d1e-9b96-243f99671c95.jpg?v=1752144799,234_AIENR-071_W1_46474657-d066-4d1e-9b96-243f99671c95.jpg,ring
235,round,0.16,ring,yellow,https://geer.in/cdn/shop/files/AIENR-076RD_Y1_9acfba2d-8908-4a6a-91d4-7528a0ebf752.jpg?v=1752144760,235_AIENR-076RD_Y1_9acfba2d-8908-4a6a-91d4-7528a0ebf752.jpg,ring
236,cushion,0.96,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-159_R1.jpg?v=1751623869,236_AIENR-159_R1.jpg,ring
237,princess,0.8,ring,rose,https://geer.in/cdn/shop/files/AIENR-160_R1.jpg?v=1751623870,237_AIENR-160_R1.jpg,ring
238,pear,0.66,ring,rose,https://geer.in/cdn/shop/files/AIENR-161_R1_fad2e56f-367c-483e-96fe-813ce6d14ceb.jpg?v=1752144734,238_AIENR-161_R1_fad2e56f-367c-483e-96fe-813ce6d14ceb.jpg,ring
239,radiant,0.87,ring,rose,https://geer.in/cdn/shop/files/AIENR-164_R1.jpg?v=1751623870,239_AIENR-164_R1.jpg,ring
240,cushion,1.0,halo,yellow,https://geer.in/cdn/shop/files/AIENR-174_Y1_6e3c89cf-5d66-4700-b6b7-8ab5762d3501.jpg?v=1752144708,240_AIENR-174_Y1_6e3c89cf-5d66-4700-b6b7-8ab5762d3501.jpg,ring
241,,0.21,solitaire,rose,https://geer.in/cdn/shop/files/GJLR-119_R1.jpg?v=1752144686,241_GJLR-119_R1.jpg,ring
242,marquise,0.83,ring,yellow,https://geer.in/cdn/shop/files/AIENR-176_Y1_e2d79e74-7165-41bd-bd44-91c93524a7f2.jpg?v=1752144682,242_AIENR-176_Y1_e2d79e74-7165-41bd-bd44-91c93524a7f2.jpg,ring
243,pear,0.86,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-120PE_Y1.jpg?v=1751623774,243_AIENR-120PE_Y1.jpg,ring
244,cushion,1.01,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-121CU_Y1.jpg?v=1751623774,244_AIENR-121CU_Y1.jpg,ring
245,oval,1.0,solitaire,white,https://geer.in/cdn/shop/files/AIENR-124OV_W1.jpg?v=1751623771,245_AIENR-124OV_W1.jpg,ring
246,round,0.79,solitaire,white,https://geer.in/cdn/shop/files/AIENR-128_W1.jpg?v=1751623771,246_AIENR-128_W1.jpg,ring
247,emerald,0.91,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-130_R1.jpg?v=1751623772,247_AIENR-130_R1.jpg,ring
248,round,0.83,ring,rose,https://geer.in/cdn/shop/files/AIENR-134_R1.jpg?v=1751623866,248_AIENR-134_R1.jpg,ring
249,marquise,1.02,three stone,rose,https://geer.in/cdn/shop/files/AIENR-143MQ_R1.jpg?v=1751623868,249_AIENR-143MQ_R1.jpg,ring
250,emerald,0.45,halo,white,https://geer.in/cdn/shop/files/AIENR-146_W1.jpg?v=1751623868,250_AIENR-146_W1.jpg,ring
251,emerald,0.79,ring,yellow,https://geer.in/cdn/shop/files/AIENR-148_Y1.jpg?v=1751623868,251_AIENR-148_Y1.jpg,ring
252,emerald,0.84,three stone,rose,https://geer.in/cdn/shop/files/AIENR-149EM_R1.jpg?v=1751623867,252_AIENR-149EM_R1.jpg,ring
253,pear,1.18,three stone,yellow,https://geer.in/cdn/shop/files/AIENR-151_Y1.jpg?v=1751623868,253_AIENR-151_Y1.jpg,ring
254,emerald,0.71,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-154EM_Y1.jpg?v=1751623868,254_AIENR-154EM_Y1.jpg,ring
255,princess,0.99,ring,yellow,https://geer.in/cdn/shop/files/AIENR-158_Y1.jpg?v=1751623869,255_AIENR-158_Y1.jpg,ring
256,oval,0.59,halo,yellow,https://geer.in/cdn/shop/files/AIENR-184_Y1_467d6e6b-b841-42f0-b710-94ef05a4f2a5.jpg?v=1752144650,256_AIENR-184_Y1_467d6e6b-b841-42f0-b710-94ef05a4f2a5.jpg,ring
257,oval,0.94,solitaire,white,https://geer.in/cdn/shop/files/AIENR-185_W1.jpg?v=1751624209,257_AIENR-185_W1.jpg,ring
258,oval,0.95,halo,rose,https://geer.in/cdn/shop/files/AIENR-190_R1_00a03d0c-e432-4876-91db-74bfc0095bf2.jpg?v=1752144630,258_AIENR-190_R1_00a03d0c-e432-4876-91db-74bfc0095bf2.jpg,ring
259,oval,0.82,halo,rose,https://geer.in/cdn/shop/files/AIENR-194_R1.jpg?v=1751624210,259_AIENR-194_R1.jpg,ring
260,princess,0.72,ring,rose,https://geer.in/cdn/shop/files/AIENR-196PR_R1_939ff58a-65aa-4064-8c72-307766a16ff8.jpg?v=1752144610,260_AIENR-196PR_R1_939ff58a-65aa-4064-8c72-307766a16ff8.jpg,ring
261,,3.45,ring,rose,https://geer.in/cdn/shop/files/AIENR-201A_R1_4d11a4d3-c1be-4dc4-9a75-65d670ab6126.jpg?v=1752144583,261_AIENR-201A_R1_4d11a4d3-c1be-4dc4-9a75-65d670ab6126.jpg,ring
262,marquise,0.84,three stone,yellow,https://geer.in/cdn/shop/files/AIENR-212MQ_Y1_553cadfb-4353-497f-bb3c-0f35d6247f31.jpg?v=1752144562,262_AIENR-212MQ_Y1_553cadfb-4353-497f-bb3c-0f35d6247f31.jpg,ring
263,princess,0.63,ring,white,https://geer.in/cdn/shop/files/AIENR-213PR_W1_bcc3044a-33d2-486c-8e80-54625ddd4f8f.jpg?v=1752144537,263_AIENR-213PR_W1_bcc3044a-33d2-486c-8e80-54625ddd4f8f.jpg,ring
264,round,0.93,halo,yellow,https://geer.in/cdn/shop/files/AIENR-349RD_Y1.jpg?v=1751792483,264_AIENR-349RD_Y1.jpg,ring
265,round,0.51,ring,white,https://geer.in/cdn/shop/files/AIENR-350RD_W1.jpg?v=1751624300,265_AIENR-350RD_W1.jpg,ring
266,heart,0.3,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-356_Y1.jpg?v=1751795079,266_AIENR-356_Y1.jpg,ring
267,round,0.41,ring,rose,https://geer.in/cdn/shop/files/GJLR-016_R1.jpg?v=1750411545,267_GJLR-016_R1.jpg,ring
268,,3.52,ring,rose,https://geer.in/cdn/shop/files/GJLR-160_R1.jpg?v=1750393035,268_GJLR-160_R1.jpg,ring
269,cushion,1.19,ring,rose,https://geer.in/cdn/shop/files/GJLR-169_R1.jpg?v=1750399781,269_GJLR-169_R1.jpg,ring
270,cushion,3.13,ring,yellow,https://geer.in/cdn/shop/files/GJLR-108_Y1.jpg?v=1750235994,270_GJLR-108_Y1.jpg,ring
271,oval,3.64,halo,rose,https://geer.in/cdn/shop/files/GJLR-041.jpg?v=1750410052,271_GJLR-041.jpg,ring
272,,6.87,ring,rose,https://geer.in/cdn/shop/files/AILR-1389_R1_121edae8-fa9f-4ade-badc-6512fad8573c.jpg?v=1751001008,272_AILR-1389_R1_121edae8-fa9f-4ade-badc-6512fad8573c.jpg,ring
273,round,1.01,ring,rose,https://geer.in/cdn/shop/files/GJLR-331_R1.jpg?v=1751002170,273_GJLR-331_R1.jpg,ring
274,marquise,1.33,ring,rose,https://geer.in/cdn/shop/files/GJLR-337_R1.jpg?v=1750917993,274_GJLR-337_R1.jpg,ring
275,,0.4,ring,rose,https://geer.in/cdn/shop/files/LR-1535_R1.jpg?v=1750657768,275_LR-1535_R1.jpg,ring
276,,1.32,ring,rose,https://geer.in/cdn/shop/files/GJLR-205_R1.jpg?v=1750332769,276_GJLR-205_R1.jpg,ring
277,,2.37,band,white,https://geer.in/cdn/shop/files/GJLR-229_W1.jpg?v=1750332803,277_GJLR-229_W1.jpg,ring
278,,0.84,ring,white,https://geer.in/cdn/shop/files/AILR-1879_W1.jpg?v=1751002824,278_AILR-1879_W1.jpg,ring
279,pear,3.0,ring,rose,https://geer.in/cdn/shop/files/AIENR-206_R1_f8def82c-32eb-4e38-8067-674a2a8ed546.jpg?v=1751001381,279_AIENR-206_R1_f8def82c-32eb-4e38-8067-674a2a8ed546.jpg,ring
280,,0.89,ring,rose,https://geer.in/cdn/shop/files/GJLR-212_R1.jpg?v=1750913171,280_GJLR-212_R1.jpg,ring
281,,0.84,ring,rose,https://geer.in/cdn/shop/files/GJLR-207_R1.jpg?v=1750332623,281_GJLR-207_R1.jpg,ring
282,marquise,1.21,ring,rose,https://geer.in/cdn/shop/files/GJLR-221_R1.jpg?v=1750332948,282_GJLR-221_R1.jpg,ring
283,,0.98,ring,rose,https://geer.in/cdn/shop/files/GJLR-213_R1.jpg?v=1750333757,283_GJLR-213_R1.jpg,ring
284,,0.72,ring,rose,https://geer.in/cdn/shop/files/GJLR-211_R1.jpg?v=1750335569,284_GJLR-211_R1.jpg,ring
285,,1.87,ring,rose,https://geer.in/cdn/shop/files/GJLR-194_R1.jpg?v=1750392330,285_GJLR-194_R1.jpg,ring
286,,1.43,ring,rose,https://geer.in/cdn/shop/files/GJLR-218_R1.jpg?v=1750392519,286_GJLR-218_R1.jpg,ring
287,radiant,1.03,ring,rose,https://geer.in/cdn/shop/files/GJLR-188_R1.jpg?v=1750392752,287_GJLR-188_R1.jpg,ring
288,,1.72,ring,rose,https://geer.in/cdn/shop/files/GJLR-182_R1.jpg?v=1750395216,288_GJLR-182_R1.jpg,ring
289,emerald,1.54,band,rose,https://geer.in/cdn/shop/files/GJLR-215_R1.jpg?v=1750333110,289_GJLR-215_R1.jpg,ring
290,radiant,1.55,ring,white,https://geer.in/cdn/shop/files/GJLR-202_W1.jpg?v=1750333081,290_GJLR-202_W1.jpg,ring
291,marquise,1.8,ring,rose,https://geer.in/cdn/shop/files/GJLR-201_R1_c67aefa8-16f9-497f-be90-46e759edc643.jpg?v=1750333402,291_GJLR-201_R1_c67aefa8-16f9-497f-be90-46e759edc643.jpg,ring
292,princess,1.49,ring,yellow,https://geer.in/cdn/shop/files/GJLR-217_Y1.jpg?v=1750235419,292_GJLR-217_Y1.jpg,ring
293,,2.09,ring,rose,https://geer.in/cdn/shop/files/GJLR-195_R1.jpg?v=1750333718,293_GJLR-195_R1.jpg,ring
294,pear,1.03,ring,rose,https://geer.in/cdn/shop/files/GJLR-193_R1.jpg?v=1750335658,294_GJLR-193_R1.jpg,ring
295,,1.24,ring,rose,https://geer.in/cdn/shop/files/GJLR-223_R1.jpg?v=1750335652,295_GJLR-223_R1.jpg,ring
296,round,0.94,ring,yellow,https://geer.in/cdn/shop/files/AIENR-358RD_Y1.jpg?v=1751624301,296_AIENR-358RD_Y1.jpg,ring
297,round,0.35,ring,yellow,https://geer.in/cdn/shop/files/AIENR-359RD_Y1.jpg?v=1751624301,297_AIENR-359RD_Y1.jpg,ring
298,round,0.49,ring,yellow,https://geer.in/cdn/shop/files/AIENR-362_Y1.jpg?v=1751624304,298_AIENR-362_Y1.jpg,ring
299,round,0.2,ring,rose,https://geer.in/cdn/shop/files/AIENR-364_R1.jpg?v=1751624304,299_AIENR-364_R1.jpg,ring
300,round,0.49,ring,white,https://geer.in/cdn/shop/files/AIENR-365_W1.jpg?v=1751624302,300_AIENR-365_W1.jpg,ring
301,pear,0.74,ring,rose,https://geer.in/cdn/shop/files/AIENR-370PE_R1.jpg?v=1751624304,301_AIENR-370PE_R1.jpg,ring
302,pear,0.53,halo,yellow,https://geer.in/cdn/shop/files/AIENR-374PE_Y1.jpg?v=1751624303,302_AIENR-374PE_Y1.jpg,ring
303,round,0.55,ring,white,https://geer.in/cdn/shop/files/AIENR-375RD_W1.jpg?v=1751624304,303_AIENR-375RD_W1.jpg,ring
304,round,0.41,three stone,rose,https://geer.in/cdn/shop/files/AIENR-377_R1.jpg?v=1751624304,304_AIENR-377_R1.jpg,ring
305,round,0.67,ring,white,https://geer.in/cdn/shop/files/AIENR-378RD_W1.jpg?v=1751624305,305_AIENR-378RD_W1.jpg,ring
306,emerald,0.42,ring,rose,https://geer.in/cdn/shop/files/AIENR-379EM_R1.jpg?v=1751624378,306_AIENR-379EM_R1.jpg,ring
307,round,0.5,solitaire,white,https://geer.in/cdn/shop/files/AIENR-383ARD_W1.jpg?v=1751624376,307_AIENR-383ARD_W1.jpg,ring
308,round,0.5,solitaire,white,https://geer.in/cdn/shop/files/AIENR-389RD_W1.jpg?v=1751624377,308_AIENR-389RD_W1.jpg,ring
309,round,0.52,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-395RD_Y1.jpg?v=1751624378,309_AIENR-395RD_Y1.jpg,ring
310,round,0.36,ring,rose,https://geer.in/cdn/shop/files/AIENR-396RD_R1.jpg?v=1751624377,310_AIENR-396RD_R1.jpg,ring
311,heart,0.3,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-409HR_Y1.jpg?v=1751624377,311_AIENR-409HR_Y1.jpg,ring
312,round,0.33,solitaire,rose,https://geer.in/cdn/shop/files/AIENR-411RD_R1.jpg?v=1751624376,312_AIENR-411RD_R1.jpg,ring
313,oval,0.61,halo,rose,https://geer.in/cdn/shop/files/AIENR-420OV_R1.jpg?v=1751624377,313_AIENR-420OV_R1.jpg,ring
314,oval,3.65,ring,white,https://geer.in/cdn/shop/files/AIENR-481_W1.jpg?v=1751624378,314_AIENR-481_W1.jpg,ring
315,round,0.8,solitaire,yellow,https://geer.in/cdn/shop/files/AIENR-497RD_Y1.jpg?v=1751624378,315_AIENR-497RD_Y1.jpg,ring
316,emerald,0.71,ring,yellow,https://geer.in/cdn/shop/files/AIENR-217AEM_Y1_265fcffa-4c08-45f5-aaa2-e2a6d99d150b.jpg?v=1752144451,316_AIENR-217AEM_Y1_265fcffa-4c08-45f5-aaa2-e2a6d99d150b.jpg,ring
